Date;WAVE1;WAVE2;WAVE3;WAVE4;WAVE5
8482;0,004520186;-0,005481907;-0,015483452;-0,025483448;-0,035473268
8483;-0,005481907;-0,015483452;-0,025483448;-0,035473268;-0,045467172
8484;-0,015483452;-0,025483448;-0,035473268;-0,045467172;-0,055456523
8485;-0,025483448;-0,035473268;-0,045467172;-0,055456523;-0,065440327
8486;-0,035473268;-0,045467172;-0,055456523;-0,065440327;-0,075417578
8487;-0,045467172;-0,055456523;-0,065440327;-0,075417578;-0,085387297
8488;-0,055456523;-0,065440327;-0,075417578;-0,085387297;-0,095348462
8489;-0,065440327;-0,075417578;-0,085387297;-0,095348462;-0,105292507
8490;-0,075417578;-0,085387297;-0,095348462;-0,105292507;-0,115233608
8491;-0,085387297;-0,095348462;-0,105292507;-0,115233608;-0,125163183
8492;-0,095348462;-0,105292507;-0,115233608;-0,125163183;-0,135080248
8493;-0,105292507;-0,115233608;-0,125163183;-0,135080248;-0,144983783
8494;-0,115233608;-0,125163183;-0,135080248;-0,144983783;-0,15487282
8495;-0,125163183;-0,135080248;-0,144983783;-0,15487282;-0,164746359
8496;-0,135080248;-0,144983783;-0,15487282;-0,164746359;-0,174595907
8497;-0,144983783;-0,15487282;-0,164746359;-0,174595907;-0,184435517
8498;-0,15487282;-0,164746359;-0,174595907;-0,184435517;-0,194256678
8499;-0,164746359;-0,174595907;-0,184435517;-0,194256678;-0,204058394
8500;-0,174595907;-0,184435517;-0,194256678;-0,204058394;-0,21383971
8501;-0,184435517;-0,194256678;-0,204058394;-0,21383971;-0,223599628
8502;-0,194256678;-0,204058394;-0,21383971;-0,223599628;-0,233329743
8503;-0,204058394;-0,21383971;-0,223599628;-0,233329743;-0,243043974
8504;-0,21383971;-0,223599628;-0,233329743;-0,243043974;-0,252733886
8505;-0,223599628;-0,233329743;-0,243043974;-0,252733886;-0,262398511
8506;-0,233329743;-0,243043974;-0,252733886;-0,262398511;-0,27203688
8507;-0,243043974;-0,252733886;-0,262398511;-0,27203688;-0,28164801
8508;-0,252733886;-0,262398511;-0,27203688;-0,28164801;-0,291231006
8509;-0,262398511;-0,27203688;-0,28164801;-0,291231006;-0,300777584
8510;-0,27203688;-0,28164801;-0,291231006;-0,300777584;-0,310301334
8511;-0,28164801;-0,291231006;-0,300777584;-0,310301334;-0,319794089
8512;-0,291231006;-0,300777584;-0,310301334;-0,319794089;-0,329254806
8513;-0,300777584;-0,310301334;-0,319794089;-0,329254806;-0,338682622
8514;-0,310301334;-0,319794089;-0,329254806;-0,338682622;-0,348076552
8515;-0,319794089;-0,329254806;-0,338682622;-0,348076552;-0,357435644
8516;-0,329254806;-0,338682622;-0,348076552;-0,357435644;-0,366751879
8517;-0,338682622;-0,348076552;-0,357435644;-0,366751879;-0,376038551
8518;-0,348076552;-0,357435644;-0,366751879;-0,376038551;-0,385287613
8519;-0,357435644;-0,366751879;-0,376038551;-0,385287613;-0,39449811
8520;-0,366751879;-0,376038551;-0,385287613;-0,39449811;-0,403669149
8521;-0,376038551;-0,385287613;-0,39449811;-0,403669149;-0,412799835
8522;-0,385287613;-0,39449811;-0,403669149;-0,412799835;-0,421889186
8523;-0,39449811;-0,403669149;-0,412799835;-0,421889186;-0,430929452
8524;-0,403669149;-0,412799835;-0,421889186;-0,430929452;-0,439933538
8525;-0,412799835;-0,421889186;-0,430929452;-0,439933538;-0,448893607
8526;-0,421889186;-0,430929452;-0,439933538;-0,448893607;-0,457808763
8527;-0,430929452;-0,439933538;-0,448893607;-0,457808763;-0,466678113
8528;-0,439933538;-0,448893607;-0,457808763;-0,466678113;-0,475500792
8529;-0,448893607;-0,457808763;-0,466678113;-0,475500792;-0,484269202
8530;-0,457808763;-0,466678113;-0,475500792;-0,484269202;-0,492995888
8531;-0,466678113;-0,475500792;-0,484269202;-0,492995888;-0,501673281
8532;-0,475500792;-0,484269202;-0,492995888;-0,501673281;-0,510300457
8533;-0,484269202;-0,492995888;-0,501673281;-0,510300457;-0,518876612
8534;-0,492995888;-0,501673281;-0,510300457;-0,518876612;-0,527400792
8535;-0,501673281;-0,510300457;-0,518876612;-0,527400792;-0,535872281
8536;-0,510300457;-0,518876612;-0,527400792;-0,535872281;-0,544283688
8537;-0,518876612;-0,527400792;-0,535872281;-0,544283688;-0,552647173
8538;-0,527400792;-0,535872281;-0,544283688;-0,552647173;-0,560955286
8539;-0,535872281;-0,544283688;-0,552647173;-0,560955286;-0,569207311
8540;-0,544283688;-0,552647173;-0,560955286;-0,569207311;-0,577402413
8541;-0,552647173;-0,560955286;-0,569207311;-0,577402413;-0,585539758
8542;-0,560955286;-0,569207311;-0,577402413;-0,585539758;-0,593618512
8543;-0,569207311;-0,577402413;-0,585539758;-0,593618512;-0,601631761
8544;-0,577402413;-0,585539758;-0,593618512;-0,601631761;-0,609590948
8545;-0,585539758;-0,593618512;-0,601631761;-0,609590948;-0,617489219
8546;-0,593618512;-0,601631761;-0,609590948;-0,617489219;-0,62532562
8547;-0,601631761;-0,609590948;-0,617489219;-0,62532562;-0,633099556
8548;-0,609590948;-0,617489219;-0,62532562;-0,633099556;-0,640810132
8549;-0,617489219;-0,62532562;-0,633099556;-0,640810132;-0,648450732
8550;-0,62532562;-0,633099556;-0,640810132;-0,648450732;-0,656032383
8551;-0,633099556;-0,640810132;-0,648450732;-0,656032383;-0,66354835
8552;-0,640810132;-0,648450732;-0,656032383;-0,66354835;-0,670997977
8553;-0,648450732;-0,656032383;-0,66354835;-0,670997977;-0,678380489
8554;-0,656032383;-0,66354835;-0,670997977;-0,678380489;-0,685695112
8555;-0,66354835;-0,670997977;-0,678380489;-0,685695112;-0,692941129
8556;-0,670997977;-0,678380489;-0,685695112;-0,692941129;-0,700112402
8557;-0,678380489;-0,685695112;-0,692941129;-0,700112402;-0,707219064
8558;-0,685695112;-0,692941129;-0,700112402;-0,707219064;-0,714255035
8559;-0,692941129;-0,700112402;-0,707219064;-0,714255035;-0,72121954
8560;-0,700112402;-0,707219064;-0,714255035;-0,72121954;-0,728111923
8561;-0,707219064;-0,714255035;-0,72121954;-0,728111923;-0,734931409
8562;-0,714255035;-0,72121954;-0,728111923;-0,734931409;-0,741677403
8563;-0,72121954;-0,728111923;-0,734931409;-0,741677403;-0,748344123
8564;-0,728111923;-0,734931409;-0,741677403;-0,748344123;-0,754941106
8565;-0,734931409;-0,741677403;-0,748344123;-0,754941106;-0,761462569
8566;-0,741677403;-0,748344123;-0,754941106;-0,761462569;-0,767907858
8567;-0,748344123;-0,754941106;-0,761462569;-0,767907858;-0,774276316
8568;-0,754941106;-0,761462569;-0,767907858;-0,774276316;-0,780567288
8569;-0,761462569;-0,767907858;-0,774276316;-0,780567288;-0,786780179
8570;-0,767907858;-0,774276316;-0,780567288;-0,786780179;-0,792909741
8571;-0,774276316;-0,780567288;-0,786780179;-0,792909741;-0,798964679
8572;-0,780567288;-0,786780179;-0,792909741;-0,798964679;-0,804939687
8573;-0,786780179;-0,792909741;-0,798964679;-0,804939687;-0,810834169
8574;-0,792909741;-0,798964679;-0,804939687;-0,810834169;-0,81664747
8575;-0,798964679;-0,804939687;-0,810834169;-0,81664747;-0,822379172
8576;-0,804939687;-0,810834169;-0,81664747;-0,822379172;-0,828024268
8577;-0,810834169;-0,81664747;-0,822379172;-0,828024268;-0,833590865
8578;-0,81664747;-0,822379172;-0,828024268;-0,833590865;-0,839074075
8579;-0,822379172;-0,828024268;-0,833590865;-0,839074075;-0,844473362
8580;-0,828024268;-0,833590865;-0,839074075;-0,844473362;-0,849788129
8581;-0,833590865;-0,839074075;-0,844473362;-0,849788129;-0,8550179
8582;-0,839074075;-0,844473362;-0,849788129;-0,8550179;-0,860162139
8583;-0,844473362;-0,849788129;-0,8550179;-0,860162139;-0,865216494
8584;-0,849788129;-0,8550179;-0,860162139;-0,865216494;-0,870188236
8585;-0,8550179;-0,860162139;-0,865216494;-0,870188236;-0,875072837
8586;-0,860162139;-0,865216494;-0,870188236;-0,875072837;-0,879869938
8587;-0,865216494;-0,870188236;-0,875072837;-0,879869938;-0,884579003
8588;-0,870188236;-0,875072837;-0,879869938;-0,884579003;-0,889199555
8589;-0,875072837;-0,879869938;-0,884579003;-0,889199555;-0,893731177
8590;-0,879869938;-0,884579003;-0,889199555;-0,893731177;-0,898170054
8591;-0,884579003;-0,889199555;-0,893731177;-0,898170054;-0,902522445
8592;-0,889199555;-0,893731177;-0,898170054;-0,902522445;-0,906784594
8593;-0,893731177;-0,898170054;-0,902522445;-0,906784594;-0,910956025
8594;-0,898170054;-0,902522445;-0,906784594;-0,910956025;-0,915036321
8595;-0,902522445;-0,906784594;-0,910956025;-0,915036321;-0,919025064
8596;-0,906784594;-0,910956025;-0,915036321;-0,919025064;-0,922918916
8597;-0,910956025;-0,915036321;-0,919025064;-0,922918916;-0,926723421
8598;-0,915036321;-0,919025064;-0,922918916;-0,926723421;-0,93043524
8599;-0,919025064;-0,922918916;-0,926723421;-0,93043524;-0,934054017
8600;-0,922918916;-0,926723421;-0,93043524;-0,934054017;-0,937579274
8601;-0,926723421;-0,93043524;-0,934054017;-0,937579274;-0,941010833
8602;-0,93043524;-0,934054017;-0,937579274;-0,941010833;-0,944348156
8603;-0,934054017;-0,937579274;-0,941010833;-0,944348156;-0,947588623
8604;-0,937579274;-0,941010833;-0,944348156;-0,947588623;-0,950736761
8605;-0,941010833;-0,944348156;-0,947588623;-0,950736761;-0,95378983
8606;-0,944348156;-0,947588623;-0,950736761;-0,95378983;-0,956747472
8607;-0,947588623;-0,950736761;-0,95378983;-0,956747472;-0,959609389
8608;-0,950736761;-0,95378983;-0,956747472;-0,959609389;-0,962375283
8609;-0,95378983;-0,956747472;-0,959609389;-0,962375283;-0,965044916
8610;-0,956747472;-0,959609389;-0,962375283;-0,965044916;-0,967616081
8611;-0,959609389;-0,962375283;-0,965044916;-0,967616081;-0,970092416
8612;-0,962375283;-0,965044916;-0,967616081;-0,970092416;-0,972471774
8613;-0,965044916;-0,967616081;-0,970092416;-0,972471774;-0,974753797
8614;-0,967616081;-0,970092416;-0,972471774;-0,974753797;-0,976938248
8615;-0,970092416;-0,972471774;-0,974753797;-0,976938248;-0,979025066
8616;-0,972471774;-0,974753797;-0,976938248;-0,979025066;-0,981013894
8617;-0,974753797;-0,976938248;-0,979025066;-0,981013894;-0,982903183
8618;-0,976938248;-0,979025066;-0,981013894;-0,982903183;-0,984695613
8619;-0,979025066;-0,981013894;-0,982903183;-0,984695613;-0,986389518
8620;-0,981013894;-0,982903183;-0,984695613;-0,986389518;-0,987984717
8621;-0,982903183;-0,984695613;-0,986389518;-0,987984717;-0,989481151
8622;-0,984695613;-0,986389518;-0,987984717;-0,989481151;-0,990878582
8623;-0,986389518;-0,987984717;-0,989481151;-0,990878582;-0,992175877
8624;-0,987984717;-0,989481151;-0,990878582;-0,992175877;-0,993375003
8625;-0,989481151;-0,990878582;-0,992175877;-0,993375003;-0,994474709
8626;-0,990878582;-0,992175877;-0,993375003;-0,994474709;-0,995474935
8627;-0,992175877;-0,993375003;-0,994474709;-0,995474935;-0,996375561
8628;-0,993375003;-0,994474709;-0,995474935;-0,996375561;-0,997176528
8629;-0,994474709;-0,995474935;-0,996375561;-0,997176528;-0,997877717
8630;-0,995474935;-0,996375561;-0,997176528;-0,997877717;-0,998478651
8631;-0,996375561;-0,997176528;-0,997877717;-0,998478651;-0,998980224
8632;-0,997176528;-0,997877717;-0,998478651;-0,998980224;-0,99938184
8633;-0,997877717;-0,998478651;-0,998980224;-0,99938184;-0,999683499
8634;-0,998478651;-0,998980224;-0,99938184;-0,999683499;-0,999885082
8635;-0,998980224;-0,99938184;-0,999683499;-0,999885082;-0,999986708
8636;-0,99938184;-0,999683499;-0,999885082;-0,999986708;-0,999988258
8637;-0,999683499;-0,999885082;-0,999986708;-0,999988258;-0,99988991
8638;-0,999885082;-0,999986708;-0,999988258;-0,99988991;-0,999691427
8639;-0,999986708;-0,999988258;-0,99988991;-0,999691427;-0,999392986
8640;-0,999988258;-0,99988991;-0,999691427;-0,999392986;-0,998994589
8641;-0,99988991;-0,999691427;-0,999392986;-0,998994589;-0,998496175
8642;-0,999691427;-0,999392986;-0,998994589;-0,998496175;-0,997897923
8643;-0,999392986;-0,998994589;-0,998496175;-0,997897923;-0,997200429
8644;-0,998994589;-0,998496175;-0,997897923;-0,997200429;-0,996402621
8645;-0,998496175;-0,997897923;-0,997200429;-0,996402621;-0,995505154
8646;-0,997897923;-0,997200429;-0,996402621;-0,995505154;-0,994508088
8647;-0,997200429;-0,996402621;-0,995505154;-0,994508088;-0,993411541
8648;-0,996402621;-0,995505154;-0,994508088;-0,993411541;-0,992215633
8649;-0,995505154;-0,994508088;-0,993411541;-0,992215633;-0,990920424
8650;-0,994508088;-0,993411541;-0,992215633;-0,990920424;-0,989527225
8651;-0,993411541;-0,992215633;-0,990920424;-0,989527225;-0,98803395
8652;-0,992215633;-0,990920424;-0,989527225;-0,98803395;-0,986441851
8653;-0,990920424;-0,989527225;-0,98803395;-0,986441851;-0,984751105
8654;-0,989527225;-0,98803395;-0,986441851;-0,984751105;-0,982961774
8655;-0,98803395;-0,986441851;-0,984751105;-0,982961774;-0,981074154
8656;-0,986441851;-0,984751105;-0,982961774;-0,981074154;-0,979088366
8657;-0,984751105;-0,982961774;-0,981074154;-0,979088366;-0,977006257
8658;-0,982961774;-0,981074154;-0,979088366;-0,977006257;-0,974824905
8659;-0,981074154;-0,979088366;-0,977006257;-0,974824905;-0,972545981
8660;-0,979088366;-0,977006257;-0,974824905;-0,972545981;-0,970169783
8661;-0,977006257;-0,974824905;-0,972545981;-0,970169783;-0,967696488
8662;-0,974824905;-0,972545981;-0,970169783;-0,967696488;-0,965126395
8663;-0,972545981;-0,970169783;-0,967696488;-0,965126395;-0,962459743
8664;-0,970169783;-0,967696488;-0,965126395;-0,962459743;-0,959698975
8665;-0,967696488;-0,965126395;-0,962459743;-0,959698975;-0,956840098
8666;-0,965126395;-0,962459743;-0,959698975;-0,956840098;-0,953885555
8667;-0,962459743;-0,959698975;-0,956840098;-0,953885555;-0,950835526
8668;-0,959698975;-0,956840098;-0,953885555;-0,950835526;-0,947690427
8669;-0,956840098;-0,953885555;-0,950835526;-0,947690427;-0,944450438
8670;-0,953885555;-0,950835526;-0,947690427;-0,944450438;-0,941118598
8671;-0,950835526;-0,947690427;-0,944450438;-0,941118598;-0,937690079
8672;-0,947690427;-0,944450438;-0,941118598;-0,937690079;-0,934167802
8673;-0,944450438;-0,941118598;-0,937690079;-0,934167802;-0,930552006
8674;-0,941118598;-0,937690079;-0,934167802;-0,930552006;-0,926843166
8675;-0,937690079;-0,934167802;-0,930552006;-0,926843166;-0,923041582
8676;-0,934167802;-0,930552006;-0,926843166;-0,923041582;-0,919147611
8677;-0,930552006;-0,926843166;-0,923041582;-0,919147611;-0,915164828
8678;-0,926843166;-0,923041582;-0,919147611;-0,915164828;-0,911087453
8679;-0,923041582;-0,919147611;-0,915164828;-0,911087453;-0,906918943
8680;-0,919147611;-0,915164828;-0,911087453;-0,906918943;-0,902659714
8681;-0,915164828;-0,911087453;-0,906918943;-0,902659714;-0,898310125
8682;-0,911087453;-0,906918943;-0,902659714;-0,898310125;-0,893870711
8683;-0,906918943;-0,902659714;-0,898310125;-0,893870711;-0,889341891
8684;-0,902659714;-0,898310125;-0,893870711;-0,889341891;-0,884727597
8685;-0,898310125;-0,893870711;-0,889341891;-0,884727597;-0,880021334
8686;-0,893870711;-0,889341891;-0,884727597;-0,880021334;-0,875227034
8687;-0,889341891;-0,884727597;-0,880021334;-0,875227034;-0,870345235
8688;-0,884727597;-0,880021334;-0,875227034;-0,870345235;-0,865376294
8689;-0,880021334;-0,875227034;-0,870345235;-0,865376294;-0,860320807
8690;-0,875227034;-0,870345235;-0,865376294;-0,860320807;-0,855183184
8691;-0,870345235;-0,865376294;-0,860320807;-0,855183184;-0,849956095
8692;-0,865376294;-0,860320807;-0,855183184;-0,849956095;-0,84464401
8693;-0,860320807;-0,855183184;-0,849956095;-0,84464401;-0,839247406
8694;-0,855183184;-0,849956095;-0,84464401;-0,839247406;-0,833766878
8695;-0,849956095;-0,84464401;-0,839247406;-0,833766878;-0,828202903
8696;-0,84464401;-0,839247406;-0,833766878;-0,828202903;-0,822556138
8697;-0,839247406;-0,833766878;-0,828202903;-0,822556138;-0,81683141
8698;-0,833766878;-0,828202903;-0,822556138;-0,81683141;-0,811020672
8699;-0,828202903;-0,822556138;-0,81683141;-0,811020672;-0,805128753
8700;-0,822556138;-0,81683141;-0,811020672;-0,805128753;-0,799156308
8701;-0,81683141;-0,811020672;-0,805128753;-0,799156308;-0,793103933
8702;-0,811020672;-0,805128753;-0,799156308;-0,793103933;-0,786972165
8703;-0,805128753;-0,799156308;-0,793103933;-0,786972165;-0,780761719
8704;-0,799156308;-0,793103933;-0,786972165;-0,780761719;-0,774477959
8705;-0,793103933;-0,786972165;-0,780761719;-0,774477959;-0,768112004
8706;-0,786972165;-0,780761719;-0,774477959;-0,768112004;-0,761669159
8707;-0,780761719;-0,774477959;-0,768112004;-0,761669159;-0,75515008
8708;-0,774477959;-0,768112004;-0,761669159;-0,75515008;-0,748555541
8709;-0,768112004;-0,761669159;-0,75515008;-0,748555541;-0,74188602
8710;-0,761669159;-0,75515008;-0,748555541;-0,74188602;-0,73514235
8711;-0,75515008;-0,748555541;-0,74188602;-0,73514235;-0,728330374
8712;-0,748555541;-0,74188602;-0,73514235;-0,728330374;-0,721440315
8713;-0,74188602;-0,73514235;-0,728330374;-0,721440315;-0,714478076
8714;-0,73514235;-0,728330374;-0,721440315;-0,714478076;-0,70744437
8715;-0,728330374;-0,721440315;-0,714478076;-0,70744437;-0,700339913
8716;-0,721440315;-0,714478076;-0,70744437;-0,700339913;-0,693165421
8717;-0,714478076;-0,70744437;-0,700339913;-0,693165421;-0,685927093
8718;-0,70744437;-0,700339913;-0,693165421;-0,685927093;-0,678614616
8719;-0,700339913;-0,693165421;-0,685927093;-0,678614616;-0,67123431
8720;-0,693165421;-0,685927093;-0,678614616;-0,67123431;-0,663786769
8721;-0,685927093;-0,678614616;-0,67123431;-0,663786769;-0,656272888
8722;-0,678614616;-0,67123431;-0,663786769;-0,656272888;-0,648693323
8723;-0,67123431;-0,663786769;-0,656272888;-0,648693323;-0,641048908
8724;-0,663786769;-0,656272888;-0,648693323;-0,641048908;-0,63334626
8725;-0,656272888;-0,648693323;-0,641048908;-0,63334626;-0,62557435
8726;-0,648693323;-0,641048908;-0,63334626;-0,62557435;-0,617739856
8727;-0,641048908;-0,63334626;-0,62557435;-0,617739856;-0,609843612
8728;-0,63334626;-0,62557435;-0,617739856;-0,609843612;-0,601886332
8729;-0,62557435;-0,617739856;-0,609843612;-0,601886332;-0,593868792
8730;-0,617739856;-0,609843612;-0,601886332;-0,593868792;-0,585791886
8731;-0,609843612;-0,601886332;-0,593868792;-0,585791886;-0,577662587
8732;-0,601886332;-0,593868792;-0,585791886;-0,577662587;-0,569469333
8733;-0,593868792;-0,585791886;-0,577662587;-0,569469333;-0,561219156
8734;-0,585791886;-0,577662587;-0,569469333;-0,561219156;-0,552912772
8735;-0,577662587;-0,569469333;-0,561219156;-0,552912772;-0,544551075
8736;-0,569469333;-0,561219156;-0,552912772;-0,544551075;-0,536134899
8737;-0,561219156;-0,552912772;-0,544551075;-0,536134899;-0,527671576
8738;-0,552912772;-0,544551075;-0,536134899;-0,527671576;-0,519149005
8739;-0,544551075;-0,536134899;-0,527671576;-0,519149005;-0,51057452
8740;-0,536134899;-0,527671576;-0,519149005;-0,51057452;-0,501948953
8741;-0,527671576;-0,519149005;-0,51057452;-0,501948953;-0,493273169
8742;-0,519149005;-0,51057452;-0,501948953;-0,493273169;-0,484548032
8743;-0,51057452;-0,501948953;-0,493273169;-0,484548032;-0,475774437
8744;-0,501948953;-0,493273169;-0,484548032;-0,475774437;-0,466959983
8745;-0,493273169;-0,484548032;-0,475774437;-0,466959983;-0,458092093
8746;-0,484548032;-0,475774437;-0,466959983;-0,458092093;-0,449178398
8747;-0,475774437;-0,466959983;-0,458092093;-0,449178398;-0,44021973
8748;-0,466959983;-0,458092093;-0,449178398;-0,44021973;-0,431217045
8749;-0,458092093;-0,449178398;-0,44021973;-0,431217045;-0,422171205
8750;-0,449178398;-0,44021973;-0,431217045;-0,422171205;-0,413083166
8751;-0,44021973;-0,431217045;-0,422171205;-0,413083166;-0,403960735
8752;-0,431217045;-0,422171205;-0,413083166;-0,403960735;-0,394790977
8753;-0,422171205;-0,413083166;-0,403960735;-0,394790977;-0,385581702
8754;-0,413083166;-0,403960735;-0,394790977;-0,385581702;-0,376333863
8755;-0,403960735;-0,394790977;-0,385581702;-0,376333863;-0,367048383
8756;-0,394790977;-0,385581702;-0,376333863;-0,367048383;-0,357726157
8757;-0,385581702;-0,376333863;-0,367048383;-0,357726157;-0,348368168
8758;-0,376333863;-0,367048383;-0,357726157;-0,348368168;-0,338982493
8759;-0,367048383;-0,357726157;-0,348368168;-0,338982493;-0,32955575
8760;-0,357726157;-0,348368168;-0,338982493;-0,32955575;-0,320096046
8761;-0,348368168;-0,338982493;-0,32955575;-0,320096046;-0,310604334
8762;-0,338982493;-0,32955575;-0,320096046;-0,310604334;-0,301081508
8763;-0,32955575;-0,320096046;-0,310604334;-0,301081508;-0,291528612
8764;-0,320096046;-0,310604334;-0,301081508;-0,291528612;-0,281953841
8765;-0,310604334;-0,301081508;-0,291528612;-0,281953841;-0,272343546
8766;-0,301081508;-0,291528612;-0,281953841;-0,272343546;-0,262706041
8767;-0,291528612;-0,281953841;-0,272343546;-0,262706041;-0,253042251
8768;-0,281953841;-0,272343546;-0,262706041;-0,253042251;-0,243353128
8769;-0,272343546;-0,262706041;-0,253042251;-0,243353128;-0,233639672
8770;-0,262706041;-0,253042251;-0,243353128;-0,233639672;-0,223902836
8771;-0,253042251;-0,243353128;-0,233639672;-0,223902836;-0,214151055
8772;-0,243353128;-0,233639672;-0,223902836;-0,214151055;-0,204370409
8773;-0,233639672;-0,223902836;-0,214151055;-0,204370409;-0,194569319
8774;-0,223902836;-0,214151055;-0,204370409;-0,194569319;-0,184748769
8775;-0,214151055;-0,204370409;-0,194569319;-0,184748769;-0,174909741
8776;-0,204370409;-0,194569319;-0,184748769;-0,174909741;-0,165053204
8777;-0,194569319;-0,184748769;-0,174909741;-0,165053204;-0,155180156
8778;-0,184748769;-0,174909741;-0,165053204;-0,155180156;-0,145299137
8779;-0,174909741;-0,165053204;-0,155180156;-0,145299137;-0,135396034
8780;-0,165053204;-0,155180156;-0,145299137;-0,135396034;-0,1254794
8781;-0,155180156;-0,145299137;-0,135396034;-0,1254794;-0,115550205
8782;-0,145299137;-0,135396034;-0,1254794;-0,115550205;-0,105609454
8783;-0,135396034;-0,1254794;-0,115550205;-0,105609454;-0,095658138
8784;-0,1254794;-0,115550205;-0,105609454;-0,095658138;-0,085704848
8785;-0,115550205;-0,105609454;-0,095658138;-0,085704848;-0,075735398
8786;-0,105609454;-0,095658138;-0,085704848;-0,075735398;-0,065758362
8787;-0,095658138;-0,085704848;-0,075735398;-0,065758362;-0,055774756
8788;-0,085704848;-0,075735398;-0,065758362;-0,055774756;-0,045785565
8789;-0,075735398;-0,065758362;-0,055774756;-0,045785565;-0,035791792
8790;-0,065758362;-0,055774756;-0,045785565;-0,035791792;-0,025794443
8791;-0,055774756;-0,045785565;-0,035791792;-0,025794443;-0,015802139
8792;-0,045785565;-0,035791792;-0,025794443;-0,015802139;-0,005800628
8793;-0,035791792;-0,025794443;-0,015802139;-0,005800628;0,004201463
8794;-0,025794443;-0,015802139;-0,005800628;0,004201463;0,014203135
8795;-0,015802139;-0,005800628;0,004201463;0,014203135;0,024203384
8796;-0,005800628;0,004201463;0,014203135;0,024203384;0,034201212
8797;0,004201463;0,014203135;0,024203384;0,034201212;0,044195622
8798;0,014203135;0,024203384;0,034201212;0,044195622;0,054177988
8799;0,024203384;0,034201212;0,044195622;0,054177988;0,06416256
8800;0,034201212;0,044195622;0,054177988;0,06416256;0,074140705
8801;0,044195622;0,054177988;0,06416256;0,074140705;0,084111445
8802;0,054177988;0,06416256;0,074140705;0,084111445;0,094073758
8803;0,06416256;0,074140705;0,084111445;0,094073758;0,104026668
8804;0,074140705;0,084111445;0,094073758;0,104026668;0,11396917
8805;0,084111445;0,094073758;0,104026668;0,11396917;0,123892695
8806;0,094073758;0,104026668;0,11396917;0,123892695;0,133811414
8807;0,104026668;0,11396917;0,123892695;0,133811414;0,143716738
8808;0,11396917;0,123892695;0,133811414;0,143716738;0,153607681
8809;0,123892695;0,133811414;0,143716738;0,153607681;0,163483262
8810;0,133811414;0,143716738;0,153607681;0,163483262;0,173342496
8811;0,143716738;0,153607681;0,163483262;0,173342496;0,183176875
8812;0,153607681;0,163483262;0,173342496;0,183176875;0,193000451
8813;0,163483262;0,173342496;0,183176875;0,193000451;0,202804714
8814;0,173342496;0,183176875;0,193000451;0,202804714;0,212588698
8815;0,183176875;0,193000451;0,202804714;0,212588698;0,222351402
8816;0,193000451;0,202804714;0,212588698;0,222351402;0,232091859
8817;0,202804714;0,212588698;0,222351402;0,232091859;0,241809115
8818;0,212588698;0,222351402;0,232091859;0,241809115;0,251494765
8819;0,222351402;0,232091859;0,241809115;0,251494765;0,261162698
8820;0,232091859;0,241809115;0,251494765;0,261162698;0,270804465
8821;0,241809115;0,251494765;0,261162698;0,270804465;0,280419171
8822;0,251494765;0,261162698;0,270804465;0,280419171;0,290005803
8823;0,261162698;0,270804465;0,280419171;0,290005803;0,299563438
8824;0,270804465;0,280419171;0,290005803;0,299563438;0,309091091
8825;0,280419171;0,290005803;0,299563438;0,309091091;0,318580598
8826;0,290005803;0,299563438;0,309091091;0,318580598;0,328045487
8827;0,299563438;0,309091091;0,318580598;0,328045487;0,337477565
8828;0,309091091;0,318580598;0,328045487;0,337477565;0,346875876
8829;0,318580598;0,328045487;0,337477565;0,346875876;0,356239468
8830;0,328045487;0,337477565;0,346875876;0,356239468;0,365567446
8831;0,337477565;0,346875876;0,356239468;0,365567446;0,374851763
8832;0,346875876;0,356239468;0,365567446;0,374851763;0,384105682
8833;0,356239468;0,365567446;0,374851763;0,384105682;0,393321186
8834;0,365567446;0,374851763;0,384105682;0,393321186;0,402497321
8835;0,374851763;0,384105682;0,393321186;0,402497321;0,411633223
8836;0,384105682;0,393321186;0,402497321;0,411633223;0,420727909
8837;0,393321186;0,402497321;0,411633223;0,420727909;0,429780513
8838;0,402497321;0,411633223;0,420727909;0,429780513;0,438783288
8839;0,411633223;0,420727909;0,429780513;0,438783288;0,447749048
8840;0,420727909;0,429780513;0,438783288;0,447749048;0,456669986
8841;0,429780513;0,438783288;0,447749048;0,456669986;0,465545267
8842;0,438783288;0,447749048;0,456669986;0,465545267;0,474373966
8843;0,447749048;0,456669986;0,465545267;0,474373966;0,483155191
8844;0,456669986;0,465545267;0,474373966;0,483155191;0,491888106
8845;0,465545267;0,474373966;0,483155191;0,491888106;0,500565171
8846;0,474373966;0,483155191;0,491888106;0,500565171;0,509198844
8847;0,483155191;0,491888106;0,500565171;0,509198844;0,517781556
8848;0,491888106;0,500565171;0,509198844;0,517781556;0,52631247
8849;0,500565171;0,509198844;0,517781556;0,52631247;0,534790754
8850;0,509198844;0,517781556;0,52631247;0,534790754;0,543215513
8851;0,517781556;0,52631247;0,534790754;0,543215513;0,551585913
8852;0,52631247;0,534790754;0,543215513;0,551585913;0,5598948
8853;0,534790754;0,543215513;0,551585913;0,5598948;0,568154097
8854;0,543215513;0,551585913;0,5598948;0,568154097;0,57635653
8855;0,551585913;0,5598948;0,568154097;0,57635653;0,584501266
8856;0,5598948;0,568154097;0,57635653;0,584501266;0,592587531
